TRADEDATE,CLOSE,VOLUME
2020-08-19,239.4,38234650
2020-08-20,232.48,116941150
2020-08-21,231.22,138913060
2020-08-24,231.81,44546800
2020-08-25,228.08,58979870
2020-08-26,227.8,75779450
2020-08-27,226.23,51031070
2020-08-28,226.3,40748090
2020-08-31,226.1,62015070
2020-09-01,227.64,37550370
2020-09-02,222.57,77854040
2020-09-03,218.32,69470720
2020-09-04,222.21,70670060
2020-09-07,221.32,59334960
2020-09-08,217.68,70024350
2020-09-09,218.0,48062980
2020-09-10,220.6,71198540
2020-09-11,221.07,45688920
2020-09-14,227.37,62906200
2020-09-15,231.5,61905270
2020-09-16,231.06,39605930
2020-09-17,231.46,49126710
2020-09-18,230.3,54624840
2020-09-21,226.25,70303620
2020-09-22,229.88,66622080
2020-09-23,228.5,71299220
2020-09-24,228.17,81995110
2020-09-25,228.24,60248340
2020-09-28,228.63,64519830
2020-09-29,225.48,90417190
2020-09-30,229.14,78604470
2020-10-01,227.23,77828210
2020-10-02,208.8,114322450
2020-10-05,208.89,45601880
2020-10-06,211.18,87529560
2020-10-07,210.6,62052620
2020-10-08,207.97,49545460
2020-10-09,205.38,65518060
2020-10-12,206.18,52321380
2020-10-13,205.03,46023280
2020-10-14,207.83,46840170
2020-10-15,203.85,76502030
2020-10-16,201.17,66258500
2020-10-19,202.78,47421400
2020-10-20,209.54,80919110
2020-10-21,210.33,82509750
2020-10-22,210.21,46859510
2020-10-23,214.5,75361490
2020-10-26,211.1,58921210
2020-10-27,207.64,61084680
2020-10-28,204.73,70171420
2020-10-29,205.58,91505270
2020-10-30,200.99,83659620
2020-11-02,204.5,82335660
2020-11-03,209.2,90368710
2020-11-05,216.7,152554980
2020-11-06,217.5,94997390
2020-11-09,228.05,217536750
2020-11-10,236.1,229603230
2020-11-11,244.2,234843470
2020-11-12,242.08,151436920
2020-11-13,242.99,106150870
2020-11-16,247.99,113945190
2020-11-17,245.7,94918470
2020-11-18,242.71,60088940
2020-11-19,240.27,97143730
2020-11-20,239.42,48799870
2020-11-23,239.7,74832280
2020-11-24,247.33,84515780
2020-11-25,251.91,133397740
2020-11-26,250.1,79917590
2020-11-27,251.59,51431130
2020-11-30,249.63,112141620
2020-12-01,260.81,132069500
2020-12-02,264.06,93452130
2020-12-03,263.14,62240840
2020-12-04,270.0,94637930
2020-12-07,274.36,94793660
2020-12-08,275.49,78859920
2020-12-09,276.89,73639980
2020-12-10,282.2,75658690
2020-12-11,283.73,76101950
2020-12-14,279.95,90415250
2020-12-15,278.7,84193230
2020-12-16,278.35,54748960
2020-12-17,278.5,92138550
2020-12-18,270.16,99271840
2020-12-21,261.79,120517950
2020-12-22,262.04,105490480
2020-12-23,270.1,67938790
2020-12-24,269.32,42614450
2020-12-25,270.64,11989750
2020-12-28,274.7,39043430
2020-12-29,272.0,39021610
2020-12-30,271.65,31530660
2021-01-04,272.0,48922920
2021-01-05,275.2,45583910
2021-01-06,272.93,40948520
2021-01-08,283.64,88928790
2021-01-11,289.49,112349520
2021-01-12,289.99,78962360
2021-01-13,283.78,67559080
2021-01-14,284.79,74673700
2021-01-15,276.9,73774870
2021-01-18,279.79,73935650
2021-01-19,278.19,55998820
2021-01-20,279.8,47940980
2021-01-21,274.4,83795610
2021-01-22,268.25,87007610
2021-01-25,265.3,114330950
2021-01-26,269.34,75228120
2021-01-27,265.5,100093260
2021-01-28,265.96,81253290
2021-01-29,258.11,120123710
2021-02-01,263.8,63130400
2021-02-02,263.15,79534190
2021-02-03,263.53,77648760
2021-02-04,270.11,78929290
2021-02-05,271.7,71806820
2021-02-08,275.2,51878390
2021-02-09,268.98,91921510
2021-02-10,265.9,63087490
2021-02-11,264.7,38669800
2021-02-12,266.0,81658530
2021-02-15,271.81,56945310
2021-02-16,270.9,63103170
2021-02-17,270.9,79103850
2021-02-18,266.99,58729690
2021-02-19,271.34,59268550
2021-02-20,270.51,8763250
2021-02-22,273.71,48129770
2021-02-24,271.9,64190320
2021-02-25,270.71,79716010
2021-02-26,270.17,74892050
2021-03-01,273.58,35962010
2021-03-02,279.1,71566360
2021-03-03,278.01,64275320
2021-03-04,274.75,91991370
2021-03-05,277.5,83551110
2021-03-09,285.79,72788180
2021-03-10,282.24,55155180
2021-03-11,286.0,47365180
2021-03-12,284.93,51540190
2021-03-15,292.74,67805740
2021-03-16,292.33,53921730
2021-03-17,283.35,110292330
2021-03-18,279.25,74128740
2021-03-19,285.47,84249430
2021-03-22,288.65,62762410
2021-03-23,282.6,70760630
2021-03-24,285.79,46411230
2021-03-25,286.66,35216620
2021-03-26,291.22,56072880
2021-03-29,293.3,43681330
2021-03-30,293.25,38806220
2021-03-31,291.02,46996880
2021-04-01,290.24,51601440
2021-04-02,291.7,19279180
2021-04-05,288.78,35363370
2021-04-06,281.5,77530890
2021-04-07,283.98,74146060
2021-04-08,283.89,51289780
2021-04-09,281.07,40033420
2021-04-12,281.75,57180030
2021-04-13,287.95,67973530
2021-04-14,287.18,59364940
2021-04-15,283.72,88048600
2021-04-16,288.5,63499000
2021-04-19,287.72,51327720
2021-04-20,287.42,63197880
2021-04-21,289.25,49792800
2021-04-22,292.18,73632070
2021-04-23,293.19,42651330
2021-04-26,295.27,45760050
2021-04-27,298.5,62853160
2021-04-28,298.49,40622520
2021-04-29,297.1,57082260
2021-04-30,297.73,35679650
2021-05-04,303.7,60457530
2021-05-05,305.99,41715270
2021-05-06,314.72,62565270
2021-05-07,317.94,56433970
2021-05-10,320.19,59248110
2021-05-11,307.16,79945470
2021-05-12,302.02,56142830
2021-05-13,306.74,57721460
2021-05-14,304.1,26858430
2021-05-17,303.94,28384220
2021-05-18,305.78,35496400
2021-05-19,297.0,71747950
2021-05-20,296.72,58510610
2021-05-21,301.23,51415080
2021-05-24,300.7,30831530
2021-05-25,306.8,37547680
2021-05-26,307.01,35358520
2021-05-27,312.72,70753690
2021-05-28,309.56,35484140
2021-05-31,310.79,23683010
2021-06-01,311.6,37655890
2021-06-02,313.98,27008780
2021-06-03,312.41,34546320
2021-06-04,310.94,37126650
2021-06-07,315.53,40197440
2021-06-08,314.83,34944620
2021-06-09,314.78,25152290
2021-06-10,314.62,29211800
2021-06-11,313.0,21924900
2021-06-14,314.12,25517710
2021-06-15,312.51,29741250
2021-06-16,311.61,38253860
2021-06-17,313.9,44322800
2021-06-18,309.3,62462450
2021-06-21,310.4,36129780
2021-06-22,309.73,23538080
2021-06-23,309.79,24831290
2021-06-24,310.0,19725240
2021-06-25,311.81,22598640
2021-06-28,309.48,19460180
2021-06-29,306.1,33944770
2021-06-30,306.45,31549580
2021-07-01,305.78,19989790
2021-07-02,307.39,28908330
2021-07-05,307.0,16509700
2021-07-06,303.34,32694440
2021-07-07,304.06,22676030
2021-07-08,302.63,30771300
2021-07-09,303.56,20527240
2021-07-12,306.23,25302270
2021-07-13,303.0,21270580
2021-07-14,301.5,23974320
2021-07-15,301.72,21111670
2021-07-16,298.85,34533280
2021-07-19,291.46,41320510
2021-07-20,296.1,35594130
2021-07-21,294.86,17541560
2021-07-22,297.27,20344800
2021-07-23,296.38,14967220
2021-07-26,303.34,34024050
2021-07-27,299.71,38608790
2021-07-28,302.9,27009120
2021-07-29,303.12,28037210
2021-07-30,305.59,49731920
2021-08-02,306.51,31593540
2021-08-03,309.89,33931370
2021-08-04,311.1,30932050
2021-08-05,315.82,37329160
2021-08-06,319.15,54141450
2021-08-09,326.91,72070400
2021-08-10,330.11,41541930
2021-08-11,329.9,34452160
2021-08-12,328.57,21002650
2021-08-13,328.68,18816130
2021-08-16,329.36,23953750
2021-08-17,334.5,42472520
2021-08-18,334.9,36356910
2021-08-19,332.69,46184030
2021-08-20,325.67,36393250
2021-08-23,329.22,20613110
2021-08-24,324.83,35762700
2021-08-25,324.57,28105390
2021-08-26,322.54,27529220
2021-08-27,327.41,27848390
2021-08-30,328.28,20402150
2021-08-31,327.94,32464730
2021-09-01,334.57,30698660
2021-09-02,329.0,31605740
2021-09-03,329.71,29626390
2021-09-06,329.37,17491440
2021-09-07,325.96,24448110
2021-09-08,331.7,47841520
2021-09-09,326.01,29962700
2021-09-10,326.25,17532340
2021-09-13,327.41,24365060
2021-09-14,326.48,22505240
2021-09-15,333.51,43834510
2021-09-16,326.99,62503480
2021-09-17,329.56,54126320
2021-09-20,326.92,31832600
2021-09-21,323.25,47769290
2021-09-22,327.8,38198960
2021-09-23,327.02,27071410
2021-09-24,325.44,24584330
2021-09-27,331.68,34410300
2021-09-28,329.3,52542880
2021-09-29,328.43,27649210
2021-09-30,340.99,83622260
2021-10-01,338.48,37690990
2021-10-04,345.85,60125260
2021-10-05,363.2,86824850
2021-10-06,364.28,95804990
2021-10-07,368.93,49555650
2021-10-08,373.01,31050580
2021-10-11,387.6,66699560
2021-10-12,377.79,51665490
2021-10-13,378.8,54687330
2021-10-14,376.09,36363890
2021-10-15,371.82,37369170
2021-10-18,364.6,38233180
2021-10-19,373.18,40031730
2021-10-20,370.16,27537590
2021-10-21,364.6,24501070
2021-10-22,364.37,26378840
2021-10-25,369.99,35639850
2021-10-26,372.16,41833770
2021-10-27,371.36,36450620
2021-10-28,365.36,53892680
2021-10-29,356.14,53541990
2021-11-01,370.96,55134640
2021-11-02,370.7,37723170
2021-11-03,370.13,30876610
2021-11-05,360.21,39229740
2021-11-08,358.39,39736440
2021-11-09,357.44,41718590
2021-11-10,348.65,46558110
2021-11-11,356.24,42915840
2021-11-12,347.59,100682800
2021-11-15,344.39,59973490
2021-11-16,337.91,61972880
2021-11-17,339.89,49773710
2021-11-18,336.93,47124100
2021-11-19,327.56,67114710
2021-11-22,309.15,144394030
2021-11-23,326.84,144887010
2021-11-24,321.22,77919580
2021-11-25,317.29,44075230
2021-11-26,304.42,90702260
2021-11-29,316.57,82626540
2021-11-30,315.0,98214880
2021-12-01,324.4,69948230
2021-12-02,326.8,61450200
2021-12-03,320.66,43107850
2021-12-06,307.5,99688200
2021-12-07,309.79,154172870
2021-12-08,296.95,241043180
2021-12-09,300.4,133933650
2021-12-10,297.44,82046160
2021-12-13,280.64,146312930
2021-12-14,284.9,176483200
2021-12-15,286.65,87523240
2021-12-16,295.89,134813120
2021-12-17,294.9,109770570
2021-12-20,288.4,79679000
2021-12-21,291.7,64934720
2021-12-22,294.0,63860480
2021-12-23,292.8,55534990
2021-12-24,293.89,37671250
2021-12-27,295.68,35734540
2021-12-28,295.0,37859030
2021-12-29,293.51,37673290
2021-12-30,293.49,42567960
2022-01-03,305.47,50183170
2022-01-04,304.24,53270410
2022-01-05,287.01,70017630
2022-01-06,293.92,79380930
2022-01-07,,0
2022-01-10,291.69,67426550
2022-01-11,291.88,58921530
2022-01-12,290.4,81822450
2022-01-13,272.5,211556190
2022-01-14,261.0,406253690
2022-01-17,257.78,248689250
2022-01-18,234.7,484056480
2022-01-19,244.86,360958990
2022-01-20,254.61,329113650
2022-01-21,246.9,295690670
2022-01-24,236.97,325829650
2022-01-25,239.59,232596970
2022-01-26,236.9,224840650
2022-01-27,254.29,301306340
2022-01-28,257.82,204180270
2022-01-31,269.42,156175080
2022-02-01,264.7,170396140
2022-02-02,261.0,170215080
2022-02-03,250.79,151173100
2022-02-04,256.53,127035170
2022-02-07,257.61,85586640
2022-02-08,269.8,161506220
2022-02-09,279.09,193575010
2022-02-10,275.2,180148360
2022-02-11,260.83,213954390
2022-02-14,256.7,357654570
2022-02-15,274.0,271518670
2022-02-16,277.78,195822410
2022-02-17,260.58,262088700
2022-02-18,250.28,270594740
2022-02-21,201.0,1084508440
2022-02-22,208.53,946020570
2022-02-23,,0
2022-02-24,132.18,829355880
2022-02-25,131.12,396287150
2022-02-28,,0
2022-03-01,,0
2022-03-02,,0
2022-03-03,,0
2022-03-04,,0
2022-03-09,,0
2022-03-10,,0
2022-03-11,,0
2022-03-14,,0
2022-03-15,,0
2022-03-16,,0
2022-03-17,,0
2022-03-18,,0
2022-03-21,,0
2022-03-22,,0
2022-03-23,,0
2022-03-24,136.24,159464350
2022-03-25,131.5,57662950
2022-03-28,125.0,33212430
2022-03-29,128.77,72338740
2022-03-30,134.6,35675450
2022-03-31,143.69,118425000
2022-04-01,154.5,118880720
2022-04-04,166.0,115938910
2022-04-05,154.1,130342790
2022-04-06,141.6,109040410
2022-04-07,147.5,58839040
2022-04-08,143.72,48450590
2022-04-11,138.69,47575830
2022-04-12,135.38,75388800
2022-04-13,135.5,39087840
2022-04-14,129.05,44368360
2022-04-15,130.88,46772550
2022-04-18,123.85,58500600
2022-04-19,120.3,79905700
2022-04-20,121.5,66603200
2022-04-21,118.65,40648560
2022-04-22,116.97,57466590
2022-04-25,111.9,45811390
2022-04-26,122.36,83540530
2022-04-27,131.11,115500050
2022-04-28,123.85,123541890
2022-04-29,128.8,87366110
2022-05-04,123.2,67289000
2022-05-05,124.8,42383000
2022-05-06,123.1,30602500
2022-05-11,123.34,32870440
2022-05-12,119.15,30846460
2022-05-13,120.2,22838020
2022-05-16,123.41,34940660
2022-05-17,127.75,41963590
2022-05-18,125.12,55565940
2022-05-19,125.6,34246550
2022-05-20,122.2,39288280
2022-05-23,119.46,37976200
2022-05-24,123.6,45164830
2022-05-25,124.15,53511900
2022-05-26,123.0,51985140
2022-05-27,121.22,32685350
2022-05-30,120.67,24957710
2022-05-31,118.3,29983170
2022-06-01,121.97,43785040
2022-06-02,119.0,42769900
2022-06-03,119.21,34341530
2022-06-06,118.78,22281970
2022-06-07,118.32,22274020
2022-06-08,119.9,41514970
2022-06-09,118.2,29371970
2022-06-10,118.07,25373000
2022-06-14,118.98,37690460
2022-06-15,121.14,52262500
2022-06-16,123.73,47921410
2022-06-17,123.88,36608520
2022-06-20,131.29,65683460
2022-06-21,129.1,75565750
2022-06-22,133.11,67799070
2022-06-23,136.85,108118920
2022-06-24,137.76,45254820
2022-06-27,141.15,69963540
2022-06-28,139.99,54863240
2022-06-29,132.8,55164310
2022-06-30,125.2,91499020
2022-07-01,129.91,60628570
2022-07-04,131.43,48006990
2022-07-05,133.5,51662270
2022-07-06,134.0,47075440
2022-07-07,133.09,43059280
2022-07-08,133.3,27635050
2022-07-11,126.8,53725410
2022-07-12,129.0,57254290
2022-07-13,126.0,45932640
2022-07-14,125.9,41704620
2022-07-15,128.9,44954140
2022-07-18,128.11,35478100
2022-07-19,127.76,32381170
2022-07-20,126.44,34762350
2022-07-21,125.48,53633030
2022-07-22,128.82,46478250
2022-07-25,131.45,55990880
2022-07-26,132.9,50351100
2022-07-27,132.5,42526820
2022-07-28,131.72,40102900
2022-07-29,131.9,27788260
2022-08-01,127.34,44322900
2022-08-02,127.53,44006150
2022-08-03,126.85,30948110
2022-08-04,126.95,19560540
2022-08-05,122.4,61176570
2022-08-08,123.81,53664860
2022-08-09,126.4,37919970
2022-08-10,126.2,31939910
2022-08-11,123.45,30949210
2022-08-12,124.88,27223160
2022-08-15,125.0,25355480
2022-08-16,126.39,27290920
2022-08-17,124.5,32888950
2022-08-18,126.3,25415410
2022-08-19,125.2,18676990
2022-08-22,126.06,24510110
2022-08-23,130.38,65419130
2022-08-24,128.15,45833690
2022-08-25,128.18,36067720
2022-08-26,130.4,32879870
2022-08-29,131.17,40911490
2022-08-30,130.05,51084490
2022-08-31,134.25,107450510
2022-09-01,138.2,54942470
2022-09-02,143.8,136891810
2022-09-05,141.0,87603050
2022-09-06,137.23,86674520
2022-09-07,136.86,60753730
2022-09-08,134.51,57744420
2022-09-09,138.15,49115280
2022-09-12,138.7,52610620
2022-09-13,137.0,44582700
2022-09-14,138.9,62838520
2022-09-15,139.48,56243810
2022-09-16,137.73,71799280
2022-09-19,138.04,33272190
2022-09-20,125.1,208947780
2022-09-21,120.23,136625430
2022-09-22,124.31,117479960
2022-09-23,119.39,85906070
2022-09-26,107.06,148638170
2022-09-27,112.92,90981060
2022-09-28,111.06,77969660
2022-09-29,110.41,67487760
2022-09-30,110.21,133569040
2022-10-03,114.35,73960960
2022-10-04,110.55,83564680
2022-10-05,108.51,90416920
2022-10-06,108.24,51741480
2022-10-07,101.5,90989490
2022-10-10,106.71,117465350
2022-10-11,107.72,76962080
2022-10-12,105.9,63378400
2022-10-13,106.5,46849810
2022-10-14,107.78,52565400
2022-10-17,112.44,78496550
2022-10-18,110.88,101854810
2022-10-19,112.39,90693010
2022-10-20,116.98,100723600
2022-10-21,119.45,102382050
2022-10-24,118.8,74539310
2022-10-25,124.36,114156750
2022-10-26,124.43,108495360
2022-10-27,126.61,87915140
2022-10-28,126.97,73660000
2022-10-31,126.72,60762870
2022-11-01,127.05,36820880
2022-11-02,125.49,40216620
2022-11-03,125.75,47720130
2022-11-07,132.0,91709630
2022-11-08,131.29,69556040
2022-11-09,127.3,64961510
2022-11-10,136.68,171748310
2022-11-11,136.98,75710240
2022-11-14,139.8,82521030
2022-11-15,135.66,145543250
2022-11-16,139.18,67090170
2022-11-17,137.57,59160240
2022-11-18,136.89,44076540
2022-11-21,134.46,83599930
2022-11-22,135.65,45822990
2022-11-23,136.59,52302020
2022-11-24,136.61,42388720
2022-11-25,136.53,29618830
2022-11-28,135.53,45275110
2022-11-29,136.37,31648090
2022-11-30,136.78,26816190
2022-12-01,137.15,33056500
2022-12-02,136.66,19261670
2022-12-05,142.0,103930500
2022-12-06,140.61,51823300
2022-12-07,142.32,69885670
2022-12-08,139.92,64056510
2022-12-09,140.03,29441490
2022-12-12,139.48,33477470
2022-12-13,138.13,52200510
2022-12-14,137.3,34074890
2022-12-15,134.55,54791650
2022-12-16,135.45,32802120
2022-12-19,134.64,58826130
2022-12-20,138.28,45017120
2022-12-21,137.75,45542340
2022-12-22,137.69,30562140
2022-12-23,137.94,22908110
2022-12-26,140.95,49379370
2022-12-27,139.9,41654530
2022-12-28,139.51,28045010
2022-12-29,140.96,32059860
2022-12-30,141.15,28175080
2023-01-03,141.78,21098550
2023-01-04,141.43,17112740
2023-01-05,141.27,17245300
2023-01-06,141.4,10657600
2023-01-09,142.4,31449160
2023-01-10,142.81,23718180
2023-01-11,149.96,123147040
2023-01-12,149.3,46789300
2023-01-13,151.69,88520210
2023-01-16,153.71,51753920
2023-01-17,150.45,84404770
2023-01-18,151.47,67511970
2023-01-19,149.34,66813960
2023-01-20,151.38,44254820
2023-01-23,153.5,55198870
2023-01-24,152.66,78734130
2023-01-25,152.81,43376700
2023-01-26,152.4,45513320
2023-01-27,153.2,34123690
2023-01-30,153.38,31105220
2023-01-31,158.07,77890320
2023-02-01,158.29,66332200
2023-02-02,159.45,53866380
2023-02-03,161.26,63735330
2023-02-06,167.09,89083530
2023-02-07,165.39,92661570
2023-02-08,164.15,58669030
2023-02-09,165.31,107139220
2023-02-10,165.52,40924680
2023-02-13,164.32,36212200
2023-02-14,161.86,58832960
2023-02-15,156.25,113804160
2023-02-16,158.22,68549280
2023-02-17,159.73,52179940
2023-02-20,160.09,63971610
2023-02-21,164.15,127422480
2023-02-22,163.37,43772430
2023-02-24,164.3,37727230
2023-02-27,169.95,100133280
2023-02-28,169.82,80748140
2023-03-01,170.53,53784730
2023-03-02,168.05,86095640
2023-03-03,171.16,49566770
2023-03-06,171.84,64585290
2023-03-07,174.01,55287380
2023-03-09,172.55,80393110
2023-03-10,172.53,50256970
2023-03-13,172.15,74032280
2023-03-14,175.71,89325670
2023-03-15,175.3,79930290
2023-03-16,175.45,51534160
2023-03-17,193.59,388164850
2023-03-20,203.73,156714250
2023-03-21,203.32,122583960
2023-03-22,202.89,57568140
2023-03-23,202.58,26650230
2023-03-24,203.57,24325540
2023-03-27,211.84,101521380
2023-03-28,214.03,73901050
2023-03-29,217.99,96682530
2023-03-30,216.87,40886950
2023-03-31,216.6,88081360
2023-04-03,216.09,55175630
2023-04-04,214.83,45803380
2023-04-05,216.15,46177490
2023-04-06,214.25,39061450
2023-04-07,216.27,29198130
2023-04-10,222.21,85196000
2023-04-11,218.6,98538370
2023-04-12,219.22,44767540
2023-04-13,219.85,32672160
2023-04-14,221.87,43316040
2023-04-17,228.1,78797270
2023-04-18,232.66,97770120
2023-04-19,232.95,115713300
2023-04-20,236.28,85093750
2023-04-21,235.17,115905760
2023-04-24,235.1,30536770
2023-04-25,235.3,32187450
2023-04-26,235.21,24430320
2023-04-27,240.38,68311610
2023-04-28,240.38,49583350
2023-05-02,242.62,83957810
2023-05-03,235.77,76827180
2023-05-04,238.89,53079590
2023-05-05,237.7,61366140
2023-05-08,238.27,47865890
2023-05-10,227.06,156874740
2023-05-11,229.32,197302410
2023-05-12,229.29,70528170
2023-05-15,231.7,49090190
2023-05-16,230.62,36613690
2023-05-17,230.55,31770380
2023-05-18,231.7,56228190
2023-05-19,231.27,31639980
2023-05-22,231.0,26487190
2023-05-23,236.43,63010540
2023-05-24,246.06,86011970
2023-05-25,243.76,70882360
2023-05-26,248.1,69202730
2023-05-29,251.18,67999610
2023-05-30,244.65,83533260
2023-05-31,246.17,72912500
2023-06-01,241.66,52046910
2023-06-02,243.95,46542940
2023-06-05,237.12,78742190
2023-06-06,240.91,100640180
2023-06-07,241.25,63130930
2023-06-08,241.77,29945470
2023-06-09,240.4,27569100
2023-06-13,244.33,40551890
2023-06-14,244.6,52205640
2023-06-15,245.18,40063590
2023-06-16,243.87,23441160
2023-06-19,242.28,29844240
2023-06-20,241.74,36621960
2023-06-21,242.2,26830770
2023-06-22,240.66,23136750
2023-06-23,235.67,61886110
2023-06-26,238.4,82016390
2023-06-27,241.21,51466410
2023-06-28,239.67,28310570
2023-06-29,239.99,28192150
2023-06-30,239.61,24051460
2023-07-03,243.33,47333310
2023-07-04,240.7,41561500
2023-07-05,240.95,19972080
2023-07-06,240.96,23260340
2023-07-07,243.67,30275210
2023-07-10,249.4,65076680
2023-07-11,247.99,49590820
2023-07-12,247.52,39316540
2023-07-13,246.19,29561460
2023-07-14,246.45,25661560
2023-07-17,245.39,36193390
2023-07-18,246.77,36008340
2023-07-19,245.85,31451760
2023-07-20,242.7,36027010
2023-07-21,244.13,32271770
2023-07-24,244.87,19769440
2023-07-25,247.2,39733390
2023-07-26,247.05,26119270
2023-07-27,247.95,39793470
2023-07-28,249.25,35776620
2023-07-31,267.4,167914420
2023-08-01,268.5,162988910
2023-08-02,268.57,48418320
2023-08-03,269.11,75757120
2023-08-04,264.12,132212230
2023-08-07,261.92,61531090
2023-08-08,264.62,65114820
2023-08-09,263.91,34994150
2023-08-10,266.91,37292060
2023-08-11,266.23,24846460
2023-08-14,260.45,86724810
2023-08-15,260.42,59232630
2023-08-16,256.02,71823620
2023-08-17,258.5,35937920
2023-08-18,261.14,31064600
2023-08-21,261.15,35766040
2023-08-22,261.45,25953320
2023-08-23,256.4,53116160
2023-08-24,259.63,26979270
2023-08-25,260.5,28575150
2023-08-28,266.93,57897070
2023-08-29,265.68,35407330
2023-08-30,264.7,38604380
2023-08-31,264.85,22582290
2023-09-01,265.0,19265170
2023-09-04,267.39,48140770
2023-09-05,264.75,39811860
2023-09-06,263.5,28341890
2023-09-07,258.79,67688600
2023-09-08,255.68,49562810
2023-09-11,256.25,43282460
2023-09-12,262.4,45160820
2023-09-13,258.18,30051360
2023-09-14,260.0,46227900
2023-09-15,260.83,35581630
2023-09-18,259.07,29037560
2023-09-19,252.72,89551540
2023-09-20,253.77,66831270
2023-09-21,250.16,58913730
2023-09-22,251.99,40714900
2023-09-25,252.65,31863690
2023-09-26,255.87,42960400
2023-09-27,256.1,27880630
2023-09-28,257.67,26331160
2023-09-29,260.72,68533310
2023-10-02,258.98,35574470
2023-10-03,259.65,23911430
2023-10-04,259.53,18571620
2023-10-05,259.38,23501620
2023-10-06,262.93,32001280
2023-10-09,265.25,45447720
2023-10-10,263.0,34001290
2023-10-11,260.21,29495790
2023-10-12,264.5,27549160
2023-10-13,263.51,18408670
2023-10-16,268.15,53723180
2023-10-17,270.0,51214360
2023-10-18,267.9,40380530
2023-10-19,268.65,33532880
2023-10-20,269.8,32879730
2023-10-23,270.1,62432160
2023-10-24,271.27,28029860
2023-10-25,273.73,41830970
2023-10-26,269.9,59497750
2023-10-27,269.7,49779630
2023-10-30,269.89,33345990
2023-10-31,268.35,26210450
2023-11-01,269.68,20609480
2023-11-02,269.06,25751530
2023-11-03,268.54,20981280
2023-11-06,273.42,29274160
2023-11-07,273.31,32275170
2023-11-08,278.15,58032670
2023-11-09,276.65,28430630
2023-11-10,280.19,44643290
2023-11-13,283.97,45887770
2023-11-14,280.87,40484810
2023-11-15,282.89,41837690
2023-11-16,279.7,24696600
2023-11-17,281.6,31322320
2023-11-20,282.91,25291010
2023-11-21,282.79,19099390
2023-11-22,286.16,47296890
2023-11-23,286.19,27724080
2023-11-24,286.85,26067870
2023-11-27,282.33,79146090
2023-11-28,279.91,45507410
2023-11-29,276.8,29820830
2023-11-30,277.5,55873540
2023-12-01,273.97,31660970
2023-12-04,270.96,37700740
2023-12-05,279.62,46892570
2023-12-06,267.58,100020030
2023-12-07,265.12,63564530
2023-12-08,265.16,35364310
2023-12-11,256.89,77668070
2023-12-12,257.6,63932170
2023-12-13,260.45,29836400
2023-12-14,256.64,40549660
2023-12-15,268.21,84668740
2023-12-18,268.4,51602470
